id,date,product_category,sales_volume,price,promotion,store_location,weekday,supplier_cost,replenishment_lead_time,stock_level,profit,promo_cost,promo_roi,profit_cluster,cluster_label,business_profit_label
954,2023-04-13,Dairy,1549.0,19.44,0,Urban,3,1.23,5.0,351.0,28207.29,,,1,Medium Profit,Non_promotion
955,2023-04-14,Beverages,1231.0,18.9,1,Suburban,4,1.07,6.0,80.0,21948.73,1317.17,16.663551401869157,1,Medium Profit,High Profit
956,2023-04-15,Household,993.0,15.89,0,Rural,5,8.82,9.0,298.0,7020.51,,,0,High Profit,Non_promotion
957,2023-04-16,Snacks,1573.0,7.74,0,Urban,6,6.2,8.0,142.0,2422.42,,,2,Low Profit,Non_promotion
958,2023-04-17,Personal Care,410.0,8.83,0,Rural,0,0.92,8.0,314.0,3243.1,,,0,High Profit,Non_promotion
959,2023-04-18,Snacks,838.0,11.44,0,Urban,1,8.96,8.0,320.0,2078.239999999999,,,0,High Profit,Non_promotion
960,2023-04-19,Personal Care,1293.0,16.78,0,Urban,2,0.66,1.0,143.0,20843.16,,,1,Medium Profit,Non_promotion
961,2023-04-20,Dairy,645.0,2.31,0,Suburban,3,11.92,1.0,203.0,-6198.45,,,0,High Profit,Non_promotion
962,2023-04-21,Personal Care,513.0,9.06,0,Urban,4,4.94,8.0,443.0,2113.56,,,0,High Profit,Non_promotion
963,2023-04-22,Household,350.0,2.57,1,Urban,5,1.08,5.0,334.0,521.4999999999999,378.0,1.3796296296296293,0,High Profit,Low Profit
964,2023-04-23,Beverages,858.0,10.78,0,Suburban,6,9.03,9.0,129.0,1501.5,,,0,High Profit,Non_promotion
965,2023-04-24,Personal Care,1904.0,18.08,0,Rural,0,6.27,2.0,341.0,22486.239999999998,,,1,Medium Profit,Non_promotion
966,2023-04-25,Personal Care,1264.0,15.87,0,Urban,1,14.62,9.0,133.0,1580.0,,,2,Low Profit,Non_promotion
967,2023-04-26,Beverages,1397.0,5.33,0,Suburban,2,8.39,8.0,414.0,-4274.820000000001,,,2,Low Profit,Non_promotion
968,2023-04-27,Household,1539.0,19.54,0,Urban,3,4.49,9.0,423.0,23161.949999999997,,,1,Medium Profit,Non_promotion
969,2023-04-28,Snacks,1731.0,13.68,0,Suburban,4,10.79,4.0,86.0,5002.590000000001,,,2,Low Profit,Non_promotion
970,2023-04-29,Personal Care,1862.0,1.2,0,Rural,5,4.44,1.0,391.0,-6032.88,,,2,Low Profit,Non_promotion
971,2023-04-30,Beverages,1162.0,5.85,0,Rural,6,13.61,1.0,376.0,-9017.119999999999,,,2,Low Profit,Non_promotion
972,2023-05-01,Dairy,913.0,5.95,1,Suburban,0,5.93,5.0,456.0,18.26000000000042,5414.09,0.0033726812816189645,0,High Profit,Low Profit
973,2023-05-02,Beverages,128.0,2.32,0,Suburban,1,8.47,2.0,474.0,-787.2,,,0,High Profit,Non_promotion
974,2023-05-03,Dairy,1057.0,19.24,0,Suburban,2,1.23,8.0,281.0,19036.57,,,1,Medium Profit,Non_promotion
975,2023-05-04,Household,576.0,10.09,0,Rural,3,6.68,5.0,142.0,1964.16,,,0,High Profit,Non_promotion
976,2023-05-05,Snacks,417.0,18.02,0,Urban,4,12.57,5.0,385.0,2272.6499999999996,,,0,High Profit,Non_promotion
977,2023-05-06,Beverages,344.0,7.12,1,Rural,5,12.18,2.0,151.0,-1740.6399999999999,4189.92,-0.41543513957307054,0,High Profit,Loss/No profit
978,2023-05-07,Personal Care,847.0,3.38,1,Suburban,6,3.75,7.0,461.0,-313.3900000000001,3176.25,-0.0986666666666667,0,High Profit,Loss/No profit
979,2023-05-08,Household,796.0,10.01,1,Suburban,0,3.78,8.0,481.0,4959.08,3008.8799999999997,1.6481481481481484,0,High Profit,High Profit
980,2023-05-09,Beverages,371.0,3.17,1,Rural,1,12.35,1.0,215.0,-3405.7799999999997,4581.849999999999,-0.7433198380566802,0,High Profit,Loss/No profit
981,2023-05-10,Personal Care,1563.0,10.23,1,Suburban,2,13.99,2.0,208.0,-5876.88,21866.37,-0.2687634024303074,2,Low Profit,Loss/No profit
982,2023-05-11,Beverages,1871.0,18.49,1,Rural,3,1.88,4.0,63.0,31077.309999999998,3517.48,8.835106382978722,1,Medium Profit,High Profit
983,2023-05-12,Dairy,1362.0,10.89,1,Suburban,4,7.03,5.0,422.0,5257.320000000001,9574.86,0.5490753911806544,2,Low Profit,High Profit
984,2023-05-13,Beverages,476.0,12.71,1,Urban,5,5.39,2.0,274.0,3484.3200000000006,2565.64,1.3580705009276441,0,High Profit,High Profit
985,2023-05-14,Beverages,365.0,3.98,1,Urban,6,13.12,1.0,122.0,-3336.0999999999995,4788.799999999999,-0.6966463414634146,0,High Profit,Loss/No profit
986,2023-05-15,Beverages,1025.0,1.83,1,Suburban,0,1.71,9.0,298.0,123.00000000000011,1752.75,0.0701754385964913,0,High Profit,Low Profit
987,2023-05-16,Household,1020.0,3.11,1,Rural,1,3.56,1.0,140.0,-459.00000000000017,3631.2000000000003,-0.1264044943820225,0,High Profit,Loss/No profit
988,2023-05-17,Beverages,1482.0,12.37,1,Urban,2,11.41,4.0,265.0,1422.7199999999987,16909.62,0.08413672217353192,2,Low Profit,Low Profit
989,2023-05-18,Personal Care,439.0,2.81,1,Rural,3,1.24,2.0,139.0,689.23,544.36,1.2661290322580645,0,High Profit,Low Profit
990,2023-05-19,Dairy,488.0,8.14,1,Suburban,4,7.64,4.0,78.0,244.00000000000043,3728.3199999999997,0.0654450261780106,0,High Profit,Low Profit
991,2023-05-20,Dairy,676.0,11.45,1,Rural,5,6.91,8.0,484.0,3069.0399999999995,4671.16,0.6570188133140376,0,High Profit,High Profit
992,2023-05-21,Beverages,1812.0,8.38,1,Urban,6,5.35,8.0,354.0,5490.360000000002,9694.199999999999,0.5663551401869162,2,Low Profit,High Profit
993,2023-05-22,Household,102.0,4.11,0,Rural,0,6.22,9.0,476.0,-215.21999999999994,,,0,High Profit,Non_promotion
994,2023-05-23,Household,1552.0,6.2,1,Rural,1,8.18,5.0,269.0,-3072.959999999999,12695.359999999999,-0.2420537897310513,2,Low Profit,Loss/No profit
995,2023-05-24,Personal Care,1265.0,18.64,0,Suburban,2,2.84,7.0,377.0,19987.0,,,1,Medium Profit,Non_promotion
996,2023-05-25,Beverages,475.0,13.84,1,Suburban,3,8.79,3.0,264.0,2398.7500000000005,4175.25,0.5745164960182026,0,High Profit,High Profit
997,2023-05-26,Dairy,1793.0,10.42,1,Suburban,4,12.18,4.0,270.0,-3155.68,21838.739999999998,-0.14449917898193762,2,Low Profit,Loss/No profit
998,2023-05-27,Household,423.0,1.24,0,Urban,5,11.52,9.0,438.0,-4348.44,,,0,High Profit,Non_promotion
999,2023-05-28,Beverages,245.0,19.86,1,Urban,6,2.73,1.0,91.0,4196.849999999999,668.85,6.274725274725274,0,High Profit,High Profit
1000,2023-05-29,Household,392.0,13.76,0,Suburban,0,2.66,2.0,184.0,4351.2,,,0,High Profit,Non_promotion
